"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","AIREMISSION","CO","THND_TONNE","A","2009",521.197,
"HUN","AIREMISSION","CO","THND_TONNE","A","2010",523.145,
"HUN","AIREMISSION","CO","THND_TONNE","A","2011",530.088,
"HUN","AIREMISSION","CO","THND_TONNE","A","2012",545.515,
"HUN","AIREMISSION","CO","THND_TONNE","A","2013",537.817,
"HUN","AIREMISSION","CO","THND_TONNE","A","2014",460.125,
"HUN","AIREMISSION","CO","THND_TONNE","A","2015",444.916,
"HUN","AIREMISSION","CO","THND_TONNE","A","2016",436.43,
"HUN","AIREMISSION","CO","THND_TONNE","A","2017",422.376,
"HUN","AIREMISSION","NOX","THND_TONNE","A","1990",241.434,
"HUN","AIREMISSION","NOX","THND_TONNE","A","1991",211.724,
"HUN","AIREMISSION","NOX","THND_TONNE","A","1992",190.661,
"HUN","AIREMISSION","NOX","THND_TONNE","A","1993",191.563,
"HUN","AIREMISSION","NOX","THND_TONNE","A","1994",190.363,
"HUN","AIREMISSION","NOX","THND_TONNE","A","1995",187.902,
"HUN","AIREMISSION","NOX","THND_TONNE","A","1996",191.29,
"HUN","AIREMISSION","NOX","THND_TONNE","A","1997",193.487,
"HUN","AIREMISSION","NOX","THND_TONNE","A","1998",192.545,
"HUN","AIREMISSION","NOX","THND_TONNE","A","1999",197.87,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2000",184.916,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2001",184.92,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2002",177.213,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2003",180.79,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2004",178.65,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2005",175.867,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2006",168.156,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2007",164.213,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2008",158.577,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2009",147.542,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2010",144.442,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2011",134.628,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2012",126.732,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2013",124.298,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2014",122.137,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2015",123.954,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2016",116.407,
"HUN","AIREMISSION","NOX","THND_TONNE","A","2017",118.753,
"HUN","AIREMISSION","SOX","THND_TONNE","A","1990",829.455,
"HUN","AIREMISSION","SOX","THND_TONNE","A","1991",832.199,
"HUN","AIREMISSION","SOX","THND_TONNE","A","1992",715.225,
"HUN","AIREMISSION","SOX","THND_TONNE","A","1993",719.743,
"HUN","AIREMISSION","SOX","THND_TONNE","A","1994",629.479,
"HUN","AIREMISSION","SOX","THND_TONNE","A","1995",613.662,
"HUN","AIREMISSION","SOX","THND_TONNE","A","1996",611.907,
"HUN","AIREMISSION","SOX","THND_TONNE","A","1997",625.468,
"HUN","AIREMISSION","SOX","THND_TONNE","A","1998",565.919,
"HUN","AIREMISSION","SOX","THND_TONNE","A","1999",558.454,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2000",427.192,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2001",346.286,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2002",272.368,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2003",246.021,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2004",151.475,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2005",42.981,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2006",39.203,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2007",36.282,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2008",35.875,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2009",29.768,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2010",30.473,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2011",34.307,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2012",30.546,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2013",29.393,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2014",26.018,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2015",24.296,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2016",22.985,
"HUN","AIREMISSION","SOX","THND_TONNE","A","2017",27.693,
"HUN","AIREMISSION","VOC","THND_TONNE","A","1990",301.657,
"HUN","AIREMISSION","VOC","THND_TONNE","A","1991",265.953,
"HUN","AIREMISSION","VOC","THND_TONNE","A","1992",236.171,
"HUN","AIREMISSION","VOC","THND_TONNE","A","1993",226.449,
"HUN","AIREMISSION","VOC","THND_TONNE","A","1994",215.713,
"HUN","AIREMISSION","VOC","THND_TONNE","A","1995",212.244,
"HUN","AIREMISSION","VOC","THND_TONNE","A","1996",208.262,
"HUN","AIREMISSION","VOC","THND_TONNE","A","1997",199.553,
"HUN","AIREMISSION","VOC","THND_TONNE","A","1998",192.779,
"HUN","AIREMISSION","VOC","THND_TONNE","A","1999",188.983,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2000",197.057,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2001",198.818,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2002",184.764,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2003",188.377,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2004",181.701,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2005",171.496,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2006",158.792,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2007",155.211,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2008",149.631,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2009",149.953,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2010",146.034,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2011",150.236,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2012",151.939,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2013",151.155,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2014",141.288,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2015",144.098,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2016",141.983,
"HUN","AIREMISSION","VOC","THND_TONNE","A","2017",141.473,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1965",5,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1966",5.1,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1967",5.1,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1968",5.2,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1969",5.3,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1970",5.7,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1971",5.8,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1972",6,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1973",6.4,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1974",6.6,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1975",6.7,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1976",6.9,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1977",7.2,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1978",7.9,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1979",7.8,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1980",7.7,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1981",7.6,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1982",7.7,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1983",7.4,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1984",7.6,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1985",7.5,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1986",7.4,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1987",7.5,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1988",7.1,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1989",7,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1990",6.3,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1991",6.1,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1992",5.5,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1993",5.6,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1994",5.5,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1995",5.4,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1996",5.6,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1997",5.4,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1998",5.5,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","1999",5.5,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2000",5.2,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2001",5.4,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2002",5.3,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2003",5.6,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2004",5.4,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2005",5.4,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2006",5.4,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2007",5.2,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2008",5.2,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2009",4.7,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2010",4.7,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2011",4.6,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2012",4.3,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2013",4.1,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2014",4.1,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2015",4.3,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2016",4.5,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2017",4.7,
"HUN","AIREMISSION","CO2","TONNE_CAP","A","2018",4.7,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1990",9.025,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1991",8.395,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1992",7.433,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1993",7.516,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1994",7.408,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1995",7.278,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1996",7.512,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1997",7.385,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1998",7.361,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1999",7.429,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2000",7.163,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2001",7.382,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2002",7.239,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2003",7.557,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2004",7.475,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2005",7.472,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2006",7.373,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2007",7.221,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2008",7.063,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2009",6.485,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2010",6.542,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2011",6.402,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2012",6.047,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2013",5.775,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2014",5.856,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2015",6.215,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2016",6.269,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2017",6.556,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","1990",93655.926,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","1991",86996.934,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","1992",76993.735,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","1993",77860.249,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","1994",76733.492,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","1995",75319.561,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","1996",77621.209,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","1997",76126.024,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","1998",75668.396,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","1999",76138.366,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2000",73207.971,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2001",75243.855,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2002",73602.067,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2003",76638.835,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2004",75604.515,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2005",75359.657,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2006",74143.447,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2007",72383.62,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2008",70576.452,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2009",64585.792,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2010",64949.134,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2011",63351.009,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2012",59647.182,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2013",56795.769,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2014",57415.82,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2015",60767.143,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2016",61139.78,
"HUN","AIREMISSION","GHG","THND_TONNECO2","A","2017",63787.58,
"HUN","AIREMISSION","CO","KG_CAP","A","1990",136.148,
"HUN","AIREMISSION","CO","KG_CAP","A","1991",125.901,
"HUN","AIREMISSION","CO","KG_CAP","A","1992",99.838,
"HUN","AIREMISSION","CO","KG_CAP","A","1993",107.993,
"HUN","AIREMISSION","CO","KG_CAP","A","1994",95.978,
"HUN","AIREMISSION","CO","KG_CAP","A","1995",93.11,
"HUN","AIREMISSION","CO","KG_CAP","A","1996",90.371,
"HUN","AIREMISSION","CO","KG_CAP","A","1997",85.681,
"HUN","AIREMISSION","CO","KG_CAP","A","1998",78.769,
"HUN","AIREMISSION","CO","KG_CAP","A","1999",76.682,
"HUN","AIREMISSION","CO","KG_CAP","A","2000",81.156,
"HUN","AIREMISSION","CO","KG_CAP","A","2001",82.308,
"HUN","AIREMISSION","CO","KG_CAP","A","2002",67.971,
"HUN","AIREMISSION","CO","KG_CAP","A","2003",80.526,
"HUN","AIREMISSION","CO","KG_CAP","A","2004",74.133,
"HUN","AIREMISSION","CO","KG_CAP","A","2005",67.592,
"HUN","AIREMISSION","CO","KG_CAP","A","2006",57.846,
"HUN","AIREMISSION","CO","KG_CAP","A","2007",53.792,
"HUN","AIREMISSION","CO","KG_CAP","A","2008",48.076,
"HUN","AIREMISSION","CO","KG_CAP","A","2009",52.332,
"HUN","AIREMISSION","CO","KG_CAP","A","2010",52.697,
"HUN","AIREMISSION","CO","KG_CAP","A","2011",53.568,
"HUN","AIREMISSION","CO","KG_CAP","A","2012",55.302,
"HUN","AIREMISSION","CO","KG_CAP","A","2013",54.69,
"HUN","AIREMISSION","CO","KG_CAP","A","2014",46.928,
"HUN","AIREMISSION","CO","KG_CAP","A","2015",45.502,
"HUN","AIREMISSION","CO","KG_CAP","A","2016",44.748,
"HUN","AIREMISSION","CO","KG_CAP","A","2017",43.41,
"HUN","AIREMISSION","NOX","KG_CAP","A","1990",23.266,
"HUN","AIREMISSION","NOX","KG_CAP","A","1991",20.431,
"HUN","AIREMISSION","NOX","KG_CAP","A","1992",18.406,
"HUN","AIREMISSION","NOX","KG_CAP","A","1993",18.492,
"HUN","AIREMISSION","NOX","KG_CAP","A","1994",18.379,
"HUN","AIREMISSION","NOX","KG_CAP","A","1995",18.156,
"HUN","AIREMISSION","NOX","KG_CAP","A","1996",18.513,
"HUN","AIREMISSION","NOX","KG_CAP","A","1997",18.77,
"HUN","AIREMISSION","NOX","KG_CAP","A","1998",18.731,
"HUN","AIREMISSION","NOX","KG_CAP","A","1999",19.306,
"HUN","AIREMISSION","NOX","KG_CAP","A","2000",18.093,
"HUN","AIREMISSION","NOX","KG_CAP","A","2001",18.141,
"HUN","AIREMISSION","NOX","KG_CAP","A","2002",17.43,
"HUN","AIREMISSION","NOX","KG_CAP","A","2003",17.827,
"HUN","AIREMISSION","NOX","KG_CAP","A","2004",17.663,
"HUN","AIREMISSION","NOX","KG_CAP","A","2005",17.437,
"HUN","AIREMISSION","NOX","KG_CAP","A","2006",16.722,
"HUN","AIREMISSION","NOX","KG_CAP","A","2007",16.382,
"HUN","AIREMISSION","NOX","KG_CAP","A","2008",15.871,
"HUN","AIREMISSION","NOX","KG_CAP","A","2009",14.814,
"HUN","AIREMISSION","NOX","KG_CAP","A","2010",14.55,
"HUN","AIREMISSION","NOX","KG_CAP","A","2011",13.605,
"HUN","AIREMISSION","NOX","KG_CAP","A","2012",12.847,
"HUN","AIREMISSION","NOX","KG_CAP","A","2013",12.64,
"HUN","AIREMISSION","NOX","KG_CAP","A","2014",12.457,
"HUN","AIREMISSION","NOX","KG_CAP","A","2015",12.677,
"HUN","AIREMISSION","NOX","KG_CAP","A","2016",11.936,
"HUN","AIREMISSION","NOX","KG_CAP","A","2017",12.205,
"HUN","AIREMISSION","SOX","KG_CAP","A","1990",79.931,
"HUN","AIREMISSION","SOX","KG_CAP","A","1991",80.304,
"HUN","AIREMISSION","SOX","KG_CAP","A","1992",69.046,
"HUN","AIREMISSION","SOX","KG_CAP","A","1993",69.48,
"HUN","AIREMISSION","SOX","KG_CAP","A","1994",60.775,
"HUN","AIREMISSION","SOX","KG_CAP","A","1995",59.295,
"HUN","AIREMISSION","SOX","KG_CAP","A","1996",59.222,
"HUN","AIREMISSION","SOX","KG_CAP","A","1997",60.675,
"HUN","AIREMISSION","SOX","KG_CAP","A","1998",55.053,
"HUN","AIREMISSION","SOX","KG_CAP","A","1999",54.486,
"HUN","AIREMISSION","SOX","KG_CAP","A","2000",41.798,
"HUN","AIREMISSION","SOX","KG_CAP","A","2001",33.971,
"HUN","AIREMISSION","SOX","KG_CAP","A","2002",26.789,
"HUN","AIREMISSION","SOX","KG_CAP","A","2003",24.259,
"HUN","AIREMISSION","SOX","KG_CAP","A","2004",14.976,
"HUN","AIREMISSION","SOX","KG_CAP","A","2005",4.261,
"HUN","AIREMISSION","SOX","KG_CAP","A","2006",3.899,
"HUN","AIREMISSION","SOX","KG_CAP","A","2007",3.619,
"HUN","AIREMISSION","SOX","KG_CAP","A","2008",3.59,
"HUN","AIREMISSION","SOX","KG_CAP","A","2009",2.989,
"HUN","AIREMISSION","SOX","KG_CAP","A","2010",3.07,
"HUN","AIREMISSION","SOX","KG_CAP","A","2011",3.467,
"HUN","AIREMISSION","SOX","KG_CAP","A","2012",3.097,
"HUN","AIREMISSION","SOX","KG_CAP","A","2013",2.989,
"HUN","AIREMISSION","SOX","KG_CAP","A","2014",2.654,
"HUN","AIREMISSION","SOX","KG_CAP","A","2015",2.485,
"HUN","AIREMISSION","SOX","KG_CAP","A","2016",2.357,
"HUN","AIREMISSION","SOX","KG_CAP","A","2017",2.846,
"HUN","AIREMISSION","VOC","KG_CAP","A","1990",29.069,
"HUN","AIREMISSION","VOC","KG_CAP","A","1991",25.664,
"HUN","AIREMISSION","VOC","KG_CAP","A","1992",22.799,
"HUN","AIREMISSION","VOC","KG_CAP","A","1993",21.86,
"HUN","AIREMISSION","VOC","KG_CAP","A","1994",20.827,
"HUN","AIREMISSION","VOC","KG_CAP","A","1995",20.508,
"HUN","AIREMISSION","VOC","KG_CAP","A","1996",20.156,
"HUN","AIREMISSION","VOC","KG_CAP","A","1997",19.358,
"HUN","AIREMISSION","VOC","KG_CAP","A","1998",18.754,
"HUN","AIREMISSION","VOC","KG_CAP","A","1999",18.438,
"HUN","AIREMISSION","VOC","KG_CAP","A","2000",19.281,
"HUN","AIREMISSION","VOC","KG_CAP","A","2001",19.505,
"HUN","AIREMISSION","VOC","KG_CAP","A","2002",18.172,
"HUN","AIREMISSION","VOC","KG_CAP","A","2003",18.575,
"HUN","AIREMISSION","VOC","KG_CAP","A","2004",17.964,
"HUN","AIREMISSION","VOC","KG_CAP","A","2005",17.003,
"HUN","AIREMISSION","VOC","KG_CAP","A","2006",15.791,
"HUN","AIREMISSION","VOC","KG_CAP","A","2007",15.484,
"HUN","AIREMISSION","VOC","KG_CAP","A","2008",14.975,
"HUN","AIREMISSION","VOC","KG_CAP","A","2009",15.056,
"HUN","AIREMISSION","VOC","KG_CAP","A","2010",14.71,
"HUN","AIREMISSION","VOC","KG_CAP","A","2011",15.182,
"HUN","AIREMISSION","VOC","KG_CAP","A","2012",15.403,
"HUN","AIREMISSION","VOC","KG_CAP","A","2013",15.371,
"HUN","AIREMISSION","VOC","KG_CAP","A","2014",14.41,
"HUN","AIREMISSION","VOC","KG_CAP","A","2015",14.737,
"HUN","AIREMISSION","VOC","KG_CAP","A","2016",14.558,
"HUN","AIREMISSION","VOC","KG_CAP","A","2017",14.54,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1960",1.172309,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1961",1.149843,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1962",1.244776,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1963",1.265955,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1964",1.291844,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1965",1.404999,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1966",1.503449,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1967",1.423401,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1968",1.493248,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1969",1.326226,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1970",1.31756,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1971",1.404192,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1972",1.498085,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1973",1.666275,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1974",1.661571,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1975",1.614157,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1976",1.59045,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1977",1.634358,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1978",1.75792,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1979",1.826956,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1980",1.746981,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1981",1.73625,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1982",1.563521,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1983",1.595157,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1984",1.694824,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1985",1.627919,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1986",1.701378,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1987",1.743663,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1988",1.827492,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1989",1.82425,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1990",1.895898,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1991",1.865972,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1992",1.899651,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1993",1.944589,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1994",2.054057,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1995",1.964286,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1996",2.2259,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1997",2.108493,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1998",2.100158,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1999",2.054977,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2000",2.161026,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2001",2.10556,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2002",2.205535,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2003",2.194304,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2004",2.269524,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2005",2.23538,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2006",2.272645,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2007",2.319835,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2008",2.121787,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2009",2.07988,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2010",1.949182,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2011",1.868728,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2012",1.859894,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2013",2.031822,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2014",2.047533,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2015",2.057458,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2016",2.064863,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2017",2.173307,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2018",2.061277,
"ISL","AIREMISSION","CO","THND_TONNE","A","1990",70.193,
"ISL","AIREMISSION","CO","THND_TONNE","A","1991",69.676,
"ISL","AIREMISSION","CO","THND_TONNE","A","1992",68.997,
"ISL","AIREMISSION","CO","THND_TONNE","A","1993",68.764,
"ISL","AIREMISSION","CO","THND_TONNE","A","1994",68.807,
"ISL","AIREMISSION","CO","THND_TONNE","A","1995",63.55,
"ISL","AIREMISSION","CO","THND_TONNE","A","1996",65.626,
"ISL","AIREMISSION","CO","THND_TONNE","A","1997",58.776,
"ISL","AIREMISSION","CO","THND_TONNE","A","1998",65.811,
"ISL","AIREMISSION","CO","THND_TONNE","A","1999",61.262,
"ISL","AIREMISSION","CO","THND_TONNE","A","2000",64.172,
"ISL","AIREMISSION","CO","THND_TONNE","A","2001",62.392,
"ISL","AIREMISSION","CO","THND_TONNE","A","2002",61.835,
"ISL","AIREMISSION","CO","THND_TONNE","A","2003",60.476,
"ISL","AIREMISSION","CO","THND_TONNE","A","2004",60.847,
"ISL","AIREMISSION","CO","THND_TONNE","A","2005",60.612,
