"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2008",3776,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2009",3897,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2010",4986,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2011",6069,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2012",6158,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2013",6492,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2014",7235,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2015",7882,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2016",7847,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2017",8396,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2018",9493,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2019",9400,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2020",9230.502,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2021",9295.093,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2022",9383.134,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2023",9487.337,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2024",9573.729,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2025",9669.522,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2026",9770.757,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2027",9882.255,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2028",10006.327,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2029",10139.36,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1990",4,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1991",5,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1992",5,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1993",6,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1994",6,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1995",6,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1996",7,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1997",6,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1998",7,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1999",4,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2000",41,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2001",20,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2002",30,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2003",36,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2004",54,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2005",91,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2006",126,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2007",135,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2008",163,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2009",161.4,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2010",79,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2011",91.7,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2012",93.4,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2013",95.4,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2014",80,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2015",77,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2016",94,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2017",80,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2018",84,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2019",89,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2020",89.932,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2021",91.185,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2022",92.584,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2023",93.951,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2024",95.274,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2025",96.499,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2026",97.758,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2027",99.018,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2028",100.296,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2029",101.592,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1990",830,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1991",869,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1992",826,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1993",829,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1994",865,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1995",736,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1996",743,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1997",814,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1998",877,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1999",817,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2000",824,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2001",873,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2002",828,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2003",834,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2004",789,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2005",948,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2006",762,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2007",776,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2008",936,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2009",983,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2010",969,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2011",888,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2012",1041,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2013",1030,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2014",1039,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2015",1061,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2016",1027.68,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2017",1100,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2018",1081,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2019",1088,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2020",1097.158,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2021",1090.424,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2022",1089.82,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2023",1088.663,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2024",1086.51,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2025",1083.84,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2026",1081.382,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2027",1079.193,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2028",1076.985,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2029",1074.675,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1990",30,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1991",42,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1992",45,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1993",54,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1994",80,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1995",120,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1996",102,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1997",132,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1998",156,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1999",186,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2000",182,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2001",173,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2002",200,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2003",246,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2004",274,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2005",276,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2006",205,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2007",230,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2008",200,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2009",212,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2010",214,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2011",209,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2012",212,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2013",290,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2014",234,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2015",166,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2016",159,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2017",174,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2018",200,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2019",200,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2020",199.62,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2021",199.264,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2022",198.913,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2023",198.542,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2024",198.175,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2025",197.775,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2026",197.392,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2027",197.02,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2028",196.642,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2029",196.275,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1990",7,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1991",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1992",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1993",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1994",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1995",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1996",7,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1997",7,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1998",8,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1999",8,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2000",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2001",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2002",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2003",0,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2004",2,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2005",2,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2006",4,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2007",5,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2008",5,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2009",3.22,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2010",2.96,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2011",2.85,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2012",3.34,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2013",4.88,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2014",4.798,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2015",4.3,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2016",3.49,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2017",3,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2018",3,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2019",3,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2020",3,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2021",3,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2022",3,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2023",3.001,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2024",3.001,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2025",3.001,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2026",3.001,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2027",3.002,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2028",3.002,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2029",3.002,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1990",0,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1991",3.113,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1992",3.484,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1993",3.275,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1994",3.158,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1995",3.158,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1996",1.543,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1997",0.869,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1998",0.852,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1999",0.774,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2000",0.736,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2001",0.736,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2002",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2003",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2004",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2005",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2006",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2007",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2008",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2009",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2010",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2011",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2012",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2013",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2014",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2015",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2016",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2017",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2018",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2019",1.3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2020",1.326,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2021",1.341,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2022",1.355,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2023",1.364,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2024",1.375,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2025",1.387,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2026",1.401,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2027",1.414,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2028",1.427,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2029",1.44,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1990",3722,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1991",3793,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1992",3672,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1993",3231,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1994",3893,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1995",4147,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1996",4533,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1997",3832,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1998",4617,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1999",4286,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2000",4462,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2001",4466,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2002",4230,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2003",4178,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2004",4216,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2005",3943,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2006",3716,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2007",3890,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2008",4249,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2009",4616,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2010",4861,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2011",4984.26,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2012",4947.53,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2013",4876.18,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2014",4729.527,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2015",4611,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2016",4615,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2017",4821,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2018",5035,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2019",5092,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2020",5241.471,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2021",5356.783,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2022",5460.624,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2023",5566.471,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2024",5679.194,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2025",5792.57,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2026",5909.519,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2027",6028.208,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2028",6148.238,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2029",6269.918,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",1.945,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",2.136,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.932,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",2.108,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",2.14,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",2.078,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",2.12,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",3.718,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",2.123,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.606,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",2.334,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.31,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",2.695,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",2.738,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",2.738,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.781,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.781,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.781,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.781,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.781,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",3.423,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",2.995,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",2.995,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",3.01,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",2.995,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",2.995,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",2.995,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",2.995,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2019",2.995,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2020",3.023,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2021",3.051,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2022",3.079,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2023",3.107,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2024",3.134,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2025",3.162,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2026",3.191,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2027",3.218,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2028",3.246,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2029",3.274,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1990",0,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1991",3789,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1992",4370.5,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1993",4318,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1994",4887,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1995",5035,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1996",5233,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1997",6493,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1998",6222.5,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1999",6418.2,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2000",5810,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2001",6000,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2002",5200,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2003",7570,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2004",7710,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2005",8330,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2006",8880,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2007",8880,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2008",9510,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2009",9730,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2010",9600,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2011",10110,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2012",10840,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2013",11720,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2014",10910,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2015",11605,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2016",11183,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2017",10441,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2018",11150,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2019",11100,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2020",11189.069,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2021",11112.571,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2022",11115.303,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2023",11114.844,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2024",11121.732,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2025",11130.984,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2026",11142.515,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2027",11152.607,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2028",11164.686,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2029",11177.613,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1990",119.868,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1991",74.606,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1992",92.203,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1993",82.107,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1994",88.578,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1995",74.465,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1996",72.168,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1997",86.763,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1998",80.203,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1999",79.333,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2000",64.205,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2001",57.218,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2002",73.223,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2003",70.242,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2004",77.616,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2005",73.47,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2006",64.623,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2007",83.513,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2008",92.83,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2009",76.975,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2010",74.339,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2011",73.612,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2012",83.21,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2013",80.465,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2014",82.008,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2015",78.243,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2016",73.681,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2017",72.587,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2018",74.684,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2019",75.096,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2020",75.175,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2021",74.811,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2022",74.34,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2023",73.745,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2024",73.065,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2025",72.318,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2026",71.574,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2027",70.851,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2028",70.159,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2029",69.45,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",3.24,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",3.676,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",4.275,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",4.344,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",3.524,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",2,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",1,
